order_id,order_date,region,country,product_category,product_subcategory,product_id,product_name,quantity,unit_price,revenue,currency,customer_id,channel,interest_rate,loan_amount,success_rate,transaction_fee,fraud_flag
ORD109580,2025-07-04,Central,India,Payments,UPI,PAY-823,Payments UPI Plan 3,1,5016.61,5016.61,INR,C41744,Mobile,,,0.97,21.29,0
ORD109581,2025-04-27,West,India,Insurance,Life,INS-294,Insurance Life Plan 4,1,708.38,708.38,INR,C96709,Mobile,,,,44.88,0
ORD109582,2025-04-04,South,India,Lending,Personal Loan,LEN-407,Lending Personal Loan Plan 3,4,6878.66,27514.64,INR,C13485,Mobile,8.84,276558.0,,25.22,0
ORD109583,2025-04-06,Central,India,Lending,SME Loan,LEN-133,Lending SME Loan Plan 2,1,2713.79,2713.79,INR,C28570,Mobile,11.81,468860.0,,48.35,0
ORD109584,2024-11-11,East,India,Insurance,Life,INS-210,Insurance Life Plan 4,3,4912.81,14738.43,INR,C55077,Web,,,,23.44,0
ORD109585,2025-03-12,North,India,Payments,UPI,PAY-824,Payments UPI Plan 4,4,989.78,3959.12,INR,C33586,Mobile,,,0.92,7.03,0
ORD109586,2024-12-19,East,India,Wealth,Robo-Advisor,WEA-369,Wealth Robo-Advisor Plan 1,4,918.73,3674.92,INR,C76060,Mobile,,,,31.15,0
ORD109587,2024-02-10,West,India,Trading,Equities,TRA-732,Trading Equities Plan 4,3,2809.32,8427.960000000001,INR,C99006,Web,,,0.9,47.93,0
ORD109588,2024-01-02,West,India,Wealth,Robo-Advisor,WEA-683,Wealth Robo-Advisor Plan 1,2,2872.08,5744.16,INR,C32745,Mobile,,,,29.96,0
ORD109589,2025-09-23,South,India,Lending,Personal Loan,LEN-507,Lending Personal Loan Plan 3,1,9064.55,9064.55,INR,C53296,Mobile,16.31,189374.0,,29.31,0
ORD109590,2025-07-19,Central,India,Insurance,Auto,INS-875,Insurance Auto Plan 4,2,3836.62,7673.24,INR,C45685,Web,,,,31.55,0
ORD109591,2025-07-24,West,India,Lending,Mortgage,LEN-649,Lending Mortgage Plan 1,3,6449.97,19349.91,INR,C87939,Mobile,14.62,672836.0,,32.56,0
ORD109592,2024-03-15,South,India,Trading,Derivatives,TRA-450,Trading Derivatives Plan 4,1,2538.62,2538.62,INR,C97437,Mobile,,,0.93,45.41,0
ORD109593,2025-05-19,East,India,Wealth,Robo-Advisor,WEA-435,Wealth Robo-Advisor Plan 2,1,8260.36,8260.36,INR,C68032,Mobile,,,,33.97,0
ORD109594,2025-07-27,South,India,Payments,Card,PAY-884,Payments Card Plan 3,3,6983.05,20949.15,INR,C63434,Web,,,1.0,42.79,0
ORD109595,2024-04-05,North,India,Trading,Equities,TRA-859,Trading Equities Plan 1,2,9180.55,18361.1,INR,C43666,Mobile,,,0.91,43.33,0
ORD109596,2024-02-21,West,India,Insurance,Auto,INS-233,Insurance Auto Plan 3,3,5111.38,15334.14,INR,C45772,Web,,,,5.74,0
ORD109597,2024-06-28,East,India,Payments,UPI,PAY-611,Payments UPI Plan 1,3,7638.93,22916.79,INR,C24036,Web,,,0.95,20.76,1
ORD109598,2024-10-25,Central,India,Insurance,Life,INS-804,Insurance Life Plan 3,1,8903.96,8903.96,INR,C95713,Mobile,,,,21.95,0
ORD109599,2024-08-22,West,India,Trading,Derivatives,TRA-976,Trading Derivatives Plan 4,1,6337.79,6337.79,INR,C91939,Mobile,,,0.92,16.85,0
ORD109600,2025-07-12,South,India,Lending,SME Loan,LEN-893,Lending SME Loan Plan 2,3,8221.56,24664.68,INR,C81108,Web,13.92,150789.0,,26.5,0
ORD109601,2025-08-14,Central,India,Lending,Mortgage,LEN-417,Lending Mortgage Plan 1,4,6138.23,24552.92,INR,C26109,Mobile,13.49,65172.0,,30.07,0
ORD109602,2024-09-08,West,India,Wealth,Mutual Funds,WEA-389,Wealth Mutual Funds Plan 4,2,9882.23,19764.46,INR,C42186,Mobile,,,,25.68,0
ORD109603,2024-09-09,West,India,Payments,Card,PAY-378,Payments Card Plan 4,3,2023.28,6069.84,INR,C90574,Partner,,,1.0,32.66,0
ORD109604,2024-08-01,East,India,Lending,SME Loan,LEN-506,Lending SME Loan Plan 4,2,3319.14,6638.28,INR,C86676,Partner,10.28,435675.0,,16.3,0
ORD109605,2025-06-05,North,India,Payments,Wallet,PAY-127,Payments Wallet Plan 1,1,4388.85,4388.85,INR,C33851,Mobile,,,0.94,47.53,0
ORD109606,2024-10-26,Central,India,Payments,Card,PAY-540,Payments Card Plan 1,2,8074.33,16148.66,INR,C88461,Partner,,,0.91,20.93,0
ORD109607,2024-08-03,North,India,Payments,Card,PAY-283,Payments Card Plan 3,3,4731.68,14195.04,INR,C46482,Mobile,,,0.95,47.58,0
ORD109608,2024-02-17,West,India,Lending,Mortgage,LEN-787,Lending Mortgage Plan 4,2,2699.0,5398.0,INR,C93627,Mobile,8.22,646108.0,,29.3,0
ORD109609,2024-08-19,East,India,Wealth,Mutual Funds,WEA-614,Wealth Mutual Funds Plan 4,2,3693.5,7387.0,INR,C97169,Mobile,,,,9.95,0
ORD109610,2024-10-04,South,India,Insurance,Life,INS-494,Insurance Life Plan 2,2,4523.86,9047.72,INR,C48056,Mobile,,,,39.23,1
ORD109611,2024-09-25,North,India,Payments,Wallet,PAY-932,Payments Wallet Plan 4,1,1021.99,1021.99,INR,C65196,Partner,,,0.93,42.09,0
ORD109612,2024-06-26,Central,India,Trading,Equities,TRA-366,Trading Equities Plan 2,1,844.13,844.13,INR,C36578,Mobile,,,0.92,11.37,0
ORD109613,2024-12-21,South,India,Payments,Gateway,PAY-360,Payments Gateway Plan 1,1,2191.08,2191.08,INR,C96821,Web,,,0.93,36.33,0
ORD109614,2024-04-26,West,India,Payments,Wallet,PAY-584,Payments Wallet Plan 1,1,9132.49,9132.49,INR,C48651,Mobile,,,0.91,34.73,0
ORD109615,2024-08-20,North,India,Payments,Gateway,PAY-909,Payments Gateway Plan 4,2,7925.01,15850.02,INR,C62341,Mobile,,,0.93,44.29,0
ORD109616,2025-02-02,Central,India,Insurance,Life,INS-564,Insurance Life Plan 2,2,3475.45,6950.9,INR,C67508,Web,,,,40.91,0
ORD109617,2024-09-24,North,India,Lending,Mortgage,LEN-925,Lending Mortgage Plan 1,2,8524.64,17049.28,INR,C67040,Mobile,8.21,999647.0,,14.06,0
ORD109618,2025-02-09,Central,India,Payments,UPI,PAY-176,Payments UPI Plan 2,2,3633.28,7266.56,INR,C92095,Web,,,0.93,41.32,0
ORD109619,2024-02-29,East,India,Wealth,Robo-Advisor,WEA-987,Wealth Robo-Advisor Plan 4,3,4882.57,14647.71,INR,C22346,Mobile,,,,35.32,0
ORD109620,2024-11-11,Central,India,Payments,UPI,PAY-540,Payments UPI Plan 2,1,2354.61,2354.61,INR,C89651,Mobile,,,0.94,39.03,0
ORD109621,2025-01-10,Central,India,Payments,Wallet,PAY-365,Payments Wallet Plan 2,1,1570.33,1570.33,INR,C60022,Mobile,,,0.95,43.58,0
ORD109622,2024-10-21,South,India,Lending,SME Loan,LEN-223,Lending SME Loan Plan 2,1,4985.98,4985.98,INR,C27597,Mobile,17.69,279634.0,,39.06,0
ORD109623,2024-05-30,South,India,Payments,Gateway,PAY-972,Payments Gateway Plan 1,2,2606.48,5212.96,INR,C71042,Mobile,,,0.91,34.01,0
ORD109624,2025-04-07,East,India,Lending,SME Loan,LEN-151,Lending SME Loan Plan 2,1,8527.47,8527.47,INR,C18971,Mobile,8.83,724311.0,,42.58,0
ORD109625,2024-08-31,West,India,Trading,Derivatives,TRA-122,Trading Derivatives Plan 1,4,1611.39,6445.56,INR,C20270,Web,,,0.92,49.31,0
ORD109626,2024-11-21,West,India,Lending,SME Loan,LEN-476,Lending SME Loan Plan 3,1,1742.19,1742.19,INR,C83605,Web,15.74,958254.0,,41.34,0
ORD109627,2024-06-06,West,India,Trading,Equities,TRA-294,Trading Equities Plan 2,4,4026.21,16104.84,INR,C51528,Web,,,0.93,20.85,0
ORD109628,2024-03-24,West,India,Payments,Gateway,PAY-590,Payments Gateway Plan 4,1,7531.0,7531.0,INR,C58211,Web,,,0.95,27.22,0
ORD109629,2024-06-27,West,India,Lending,Personal Loan,LEN-258,Lending Personal Loan Plan 4,3,4748.24,14244.72,INR,C22929,Mobile,12.51,982656.0,,19.12,1
ORD109630,2024-12-23,North,India,Payments,Wallet,PAY-599,Payments Wallet Plan 4,4,2927.82,11711.28,INR,C88495,Web,,,1.0,43.14,0
ORD109631,2024-07-19,Central,India,Trading,Equities,TRA-740,Trading Equities Plan 2,1,8686.5,8686.5,INR,C86825,Mobile,,,0.94,6.32,0
ORD109632,2025-05-13,Central,India,Payments,Gateway,PAY-366,Payments Gateway Plan 2,1,5130.91,5130.91,INR,C44742,Mobile,,,0.93,6.47,0
ORD109633,2025-09-21,Central,India,Insurance,Auto,INS-848,Insurance Auto Plan 1,3,3481.5,10444.5,INR,C10442,Web,,,,7.2,0
ORD109634,2025-07-21,West,India,Payments,Wallet,PAY-898,Payments Wallet Plan 3,3,8703.52,26110.56,INR,C32073,Mobile,,,0.95,25.64,0
ORD109635,2024-03-05,East,India,Insurance,Life,INS-763,Insurance Life Plan 2,3,459.77,1379.31,INR,C96671,Mobile,,,,10.65,1
ORD109636,2024-04-05,East,India,Payments,Gateway,PAY-766,Payments Gateway Plan 1,1,3326.01,3326.01,INR,C32883,Mobile,,,0.92,10.62,0
ORD109637,2025-05-14,West,India,Lending,SME Loan,LEN-434,Lending SME Loan Plan 1,1,7677.09,7677.09,INR,C94577,Mobile,11.7,220158.0,,45.81,0
ORD109638,2024-02-23,East,India,Trading,Crypto,TRA-432,Trading Crypto Plan 4,3,3358.07,10074.210000000001,INR,C19238,Partner,,,0.92,13.51,0
ORD109639,2024-03-15,East,India,Trading,Crypto,TRA-301,Trading Crypto Plan 1,3,3235.3,9705.900000000001,INR,C29829,Mobile,,,0.92,24.21,0
ORD109640,2024-06-03,South,India,Payments,Card,PAY-857,Payments Card Plan 2,4,7919.67,31678.68,INR,C98818,Web,,,0.93,43.5,0
ORD109641,2024-05-16,West,India,Payments,Gateway,PAY-810,Payments Gateway Plan 1,2,9260.1,18520.2,INR,C48158,Mobile,,,0.95,9.25,0
ORD109642,2024-06-13,East,India,Wealth,Mutual Funds,WEA-754,Wealth Mutual Funds Plan 2,1,904.12,904.12,INR,C33306,Mobile,,,,44.59,0
ORD109643,2024-05-14,South,India,Trading,Crypto,TRA-262,Trading Crypto Plan 1,1,5904.7,5904.7,INR,C20226,Web,,,0.97,25.4,0
ORD109644,2024-08-10,West,India,Lending,Personal Loan,LEN-238,Lending Personal Loan Plan 1,2,4538.33,9076.66,INR,C24244,Web,14.1,748041.0,,22.32,0
ORD109645,2025-06-18,East,India,Wealth,Mutual Funds,WEA-765,Wealth Mutual Funds Plan 2,2,1955.95,3911.9,INR,C69422,Mobile,,,,38.92,0
ORD109646,2024-04-16,East,India,Wealth,ETF,WEA-286,Wealth ETF Plan 3,1,4045.6,4045.6,INR,C59996,Web,,,,43.74,0
ORD109647,2025-09-04,Central,India,Lending,Mortgage,LEN-917,Lending Mortgage Plan 2,1,8416.21,8416.21,INR,C31507,Mobile,17.17,923287.0,,42.78,0
ORD109648,2024-07-12,Central,India,Insurance,Health,INS-574,Insurance Health Plan 3,5,3369.43,16847.149999999998,INR,C59091,Web,,,,13.53,0
ORD109649,2024-10-11,Central,India,Payments,Wallet,PAY-189,Payments Wallet Plan 2,3,2325.14,6975.42,INR,C37275,Mobile,,,0.94,34.55,0
ORD109650,2024-09-08,North,India,Insurance,Health,INS-337,Insurance Health Plan 1,3,5952.31,17856.93,INR,C20722,Mobile,,,,48.83,0
ORD109651,2024-09-24,East,India,Lending,SME Loan,LEN-224,Lending SME Loan Plan 4,7,1375.19,9626.33,INR,C64230,Mobile,15.4,336703.0,,8.07,0
ORD109652,2025-05-29,South,India,Trading,Equities,TRA-273,Trading Equities Plan 4,1,5906.67,5906.67,INR,C61583,Mobile,,,0.92,13.02,0
ORD109653,2024-05-02,Central,India,Lending,Personal Loan,LEN-590,Lending Personal Loan Plan 2,2,7088.58,14177.16,INR,C52592,Mobile,12.56,172652.0,,36.99,0
ORD109654,2024-04-20,South,India,Payments,Wallet,PAY-162,Payments Wallet Plan 2,3,3521.02,10563.06,INR,C73021,Mobile,,,0.96,26.74,0
ORD109655,2025-02-11,Central,India,Wealth,Mutual Funds,WEA-252,Wealth Mutual Funds Plan 4,2,6327.24,12654.48,INR,C18586,Web,,,,35.86,0
ORD109656,2024-10-03,South,India,Insurance,Health,INS-557,Insurance Health Plan 3,1,1658.56,1658.56,INR,C72033,Web,,,,15.7,0
ORD109657,2024-04-24,South,India,Wealth,ETF,WEA-151,Wealth ETF Plan 1,2,2376.9,4753.8,INR,C65719,Mobile,,,,49.17,0
ORD109658,2024-03-10,West,India,Lending,Mortgage,LEN-914,Lending Mortgage Plan 3,1,5764.71,5764.71,INR,C84201,Mobile,15.17,731645.0,,39.29,0
ORD109659,2025-05-16,West,India,Wealth,Robo-Advisor,WEA-545,Wealth Robo-Advisor Plan 2,2,2432.61,4865.22,INR,C27522,Web,,,,41.7,0
ORD109660,2024-04-27,North,India,Insurance,Auto,INS-907,Insurance Auto Plan 3,3,1080.89,3242.67,INR,C76123,Mobile,,,,18.57,0
ORD109661,2024-11-26,West,India,Lending,Personal Loan,LEN-844,Lending Personal Loan Plan 3,3,2088.83,6266.49,INR,C91021,Partner,12.4,81794.0,,12.43,0
ORD109662,2024-05-13,South,India,Wealth,ETF,WEA-190,Wealth ETF Plan 3,2,6384.57,12769.14,INR,C95264,Web,,,,8.65,0
ORD109663,2025-07-13,West,India,Payments,Card,PAY-573,Payments Card Plan 2,4,1650.64,6602.56,INR,C99429,Mobile,,,0.95,30.12,0
ORD109664,2024-05-14,West,India,Payments,UPI,PAY-402,Payments UPI Plan 4,2,5053.3,10106.6,INR,C33531,Mobile,,,0.95,26.88,0
ORD109665,2024-09-16,Central,India,Lending,SME Loan,LEN-208,Lending SME Loan Plan 1,3,6644.26,19932.78,INR,C44437,Mobile,10.4,835909.0,,40.1,0
ORD109666,2025-05-24,South,India,Insurance,Health,INS-800,Insurance Health Plan 1,2,7035.5,14071.0,INR,C99680,Web,,,,31.22,0
ORD109667,2025-04-08,West,India,Trading,Derivatives,TRA-819,Trading Derivatives Plan 2,1,8433.83,8433.83,INR,C23626,Partner,,,0.93,22.72,0
ORD109668,2025-02-08,Central,India,Payments,Card,PAY-383,Payments Card Plan 2,1,9676.18,9676.18,INR,C31992,Mobile,,,0.93,42.8,0
ORD109669,2024-08-03,Central,India,Lending,Mortgage,LEN-235,Lending Mortgage Plan 3,2,5570.73,11141.46,INR,C57601,Mobile,8.23,287903.0,,9.01,0
ORD109670,2025-01-23,East,India,Payments,Gateway,PAY-855,Payments Gateway Plan 2,3,3375.26,10125.78,INR,C98469,Mobile,,,0.97,29.3,0
ORD109671,2025-09-04,North,India,Wealth,ETF,WEA-302,Wealth ETF Plan 1,1,8132.8,8132.8,INR,C11291,Mobile,,,,13.56,0
ORD109672,2025-05-29,Central,India,Insurance,Health,INS-784,Insurance Health Plan 4,2,9722.17,19444.34,INR,C86412,Mobile,,,,11.35,0
ORD109673,2025-09-08,Central,India,Trading,Equities,TRA-764,Trading Equities Plan 1,2,336.74,673.48,INR,C24168,Mobile,,,1.0,15.84,0
ORD109674,2024-03-01,South,India,Trading,Equities,TRA-398,Trading Equities Plan 4,1,6371.12,6371.12,INR,C83481,Mobile,,,0.93,36.28,0
ORD109675,2024-05-19,East,India,Payments,Wallet,PAY-469,Payments Wallet Plan 4,2,2326.8,4653.6,INR,C14655,Mobile,,,0.91,43.98,0
ORD109676,2025-05-31,Central,India,Lending,Personal Loan,LEN-422,Lending Personal Loan Plan 1,2,4471.32,8942.64,INR,C96239,Partner,17.64,762864.0,,33.24,0
ORD109677,2025-05-04,East,India,Trading,Crypto,TRA-720,Trading Crypto Plan 4,1,2673.26,2673.26,INR,C30110,Partner,,,0.99,22.64,0
ORD109678,2024-12-11,West,India,Insurance,Life,INS-536,Insurance Life Plan 3,3,1420.61,4261.83,INR,C43119,Mobile,,,,9.41,0
ORD109679,2024-05-08,East,India,Wealth,Mutual Funds,WEA-528,Wealth Mutual Funds Plan 3,2,4457.12,8914.24,INR,C53155,Mobile,,,,38.37,0
ORD109680,2024-03-27,Central,India,Wealth,Mutual Funds,WEA-410,Wealth Mutual Funds Plan 2,1,9400.8,9400.8,INR,C92878,Mobile,,,,34.21,0
ORD109681,2025-08-10,Central,India,Insurance,Health,INS-528,Insurance Health Plan 1,1,9589.05,9589.05,INR,C17977,Mobile,,,,38.82,0
ORD109682,2024-07-26,West,India,Lending,SME Loan,LEN-605,Lending SME Loan Plan 1,2,3587.59,7175.18,INR,C86406,Web,12.13,425611.0,,32.8,0
ORD109683,2024-05-13,Central,India,Trading,Equities,TRA-737,Trading Equities Plan 4,2,8962.52,17925.04,INR,C88520,Mobile,,,0.9,42.88,0
ORD109684,2024-02-06,North,India,Lending,Personal Loan,LEN-309,Lending Personal Loan Plan 1,1,3019.62,3019.62,INR,C77356,Web,12.55,896077.0,,5.26,0
ORD109685,2025-05-04,East,India,Payments,Gateway,PAY-176,Payments Gateway Plan 2,2,4943.42,9886.84,INR,C96118,Mobile,,,0.93,19.81,0
ORD109686,2024-04-03,South,India,Payments,Gateway,PAY-129,Payments Gateway Plan 3,1,9952.4,9952.4,INR,C60703,Web,,,0.98,17.45,1
ORD109687,2025-08-03,West,India,Lending,Personal Loan,LEN-454,Lending Personal Loan Plan 2,4,5589.8,22359.2,INR,C56921,Mobile,10.29,902983.0,,48.11,0
ORD109688,2024-06-30,East,India,Wealth,ETF,WEA-739,Wealth ETF Plan 2,3,7883.19,23649.57,INR,C60611,Mobile,,,,16.94,0
ORD109689,2024-09-11,North,India,Trading,Equities,TRA-921,Trading Equities Plan 3,3,7114.68,21344.04,INR,C96521,Web,,,0.98,33.3,0
ORD109690,2025-08-25,Central,India,Payments,Card,PAY-110,Payments Card Plan 1,3,3022.66,9067.98,INR,C13939,Mobile,,,0.94,49.46,0
ORD109691,2024-06-01,East,India,Lending,Mortgage,LEN-709,Lending Mortgage Plan 3,2,1229.52,2459.04,INR,C15707,Web,13.14,825743.0,,40.07,0
ORD109692,2025-07-03,Central,India,Trading,Crypto,TRA-254,Trading Crypto Plan 4,1,1603.85,1603.85,INR,C67450,Web,,,0.93,24.18,0
ORD109693,2024-03-19,West,India,Insurance,Auto,INS-982,Insurance Auto Plan 4,1,748.81,748.81,INR,C22864,Web,,,,47.33,0
ORD109694,2024-03-26,Central,India,Payments,UPI,PAY-408,Payments UPI Plan 4,3,8873.04,26619.120000000003,INR,C23340,Partner,,,0.96,23.44,0
ORD109695,2025-04-24,Central,India,Lending,Mortgage,LEN-639,Lending Mortgage Plan 2,3,5225.98,15677.939999999999,INR,C46126,Web,13.43,552112.0,,31.9,0
ORD109696,2025-03-31,East,India,Lending,Mortgage,LEN-962,Lending Mortgage Plan 3,1,4716.5,4716.5,INR,C45139,Web,8.73,743711.0,,37.06,0
ORD109697,2024-09-23,East,India,Lending,Mortgage,LEN-495,Lending Mortgage Plan 1,3,3795.13,11385.39,INR,C13203,Web,15.65,204109.0,,9.29,0
ORD109698,2025-08-29,South,India,Payments,Card,PAY-508,Payments Card Plan 3,2,6297.03,12594.06,INR,C53049,Web,,,0.92,46.72,0
ORD109699,2024-02-06,North,India,Payments,Wallet,PAY-696,Payments Wallet Plan 4,2,1844.52,3689.04,INR,C98121,Mobile,,,0.96,7.16,0
ORD109700,2024-10-18,South,India,Insurance,Auto,INS-687,Insurance Auto Plan 4,2,1834.68,3669.36,INR,C94731,Web,,,,11.72,0
ORD109701,2025-01-09,South,India,Payments,Wallet,PAY-217,Payments Wallet Plan 2,3,8979.69,26939.07,INR,C41535,Web,,,0.96,36.4,0
ORD109702,2025-01-15,South,India,Lending,Mortgage,LEN-214,Lending Mortgage Plan 2,3,3978.88,11936.64,INR,C75769,Mobile,8.02,366069.0,,14.01,0
ORD109703,2024-09-26,West,India,Lending,SME Loan,LEN-938,Lending SME Loan Plan 4,3,2613.08,7839.24,INR,C67240,Mobile,9.58,896804.0,,11.92,0
ORD109704,2025-02-13,Central,India,Wealth,Robo-Advisor,WEA-781,Wealth Robo-Advisor Plan 3,1,617.19,617.19,INR,C57742,Web,,,,48.86,0
ORD109705,2025-09-25,East,India,Payments,Gateway,PAY-603,Payments Gateway Plan 3,2,9916.3,19832.6,INR,C21719,Partner,,,0.92,5.5,0
ORD109706,2024-10-29,Central,India,Wealth,Mutual Funds,WEA-760,Wealth Mutual Funds Plan 1,4,5626.18,22504.72,INR,C23491,Mobile,,,,48.13,0
ORD109707,2024-05-07,East,India,Lending,SME Loan,LEN-561,Lending SME Loan Plan 3,1,9928.2,9928.2,INR,C21626,Mobile,9.19,81485.0,,42.84,0
ORD109708,2025-06-28,South,India,Trading,Equities,TRA-869,Trading Equities Plan 1,2,6582.49,13164.98,INR,C54656,Partner,,,0.98,14.28,0
ORD109709,2024-09-13,East,India,Payments,Wallet,PAY-951,Payments Wallet Plan 2,5,6317.75,31588.75,INR,C79303,Web,,,0.92,24.83,0
ORD109710,2025-07-17,South,India,Lending,Mortgage,LEN-306,Lending Mortgage Plan 1,2,769.61,1539.22,INR,C22208,Mobile,8.08,174279.0,,8.02,0
ORD109711,2024-01-24,West,India,Lending,Personal Loan,LEN-550,Lending Personal Loan Plan 3,1,1645.64,1645.64,INR,C72796,Mobile,16.49,729704.0,,27.13,1
ORD109712,2025-05-06,West,India,Trading,Equities,TRA-552,Trading Equities Plan 3,1,8758.16,8758.16,INR,C93028,Mobile,,,1.0,49.57,0
ORD109713,2025-09-29,South,India,Trading,Crypto,TRA-232,Trading Crypto Plan 4,3,6418.18,19254.54,INR,C80959,Mobile,,,0.99,42.27,0
ORD109714,2025-06-11,Central,India,Lending,Personal Loan,LEN-254,Lending Personal Loan Plan 2,2,4040.08,8080.16,INR,C83693,Mobile,11.83,528523.0,,37.59,0
ORD109715,2024-05-15,Central,India,Payments,Wallet,PAY-239,Payments Wallet Plan 1,1,4165.17,4165.17,INR,C99937,Partner,,,1.0,47.85,0
ORD109716,2024-02-28,North,India,Payments,Gateway,PAY-981,Payments Gateway Plan 3,2,487.6,975.2,INR,C53390,Partner,,,0.96,39.63,0
ORD109717,2024-12-07,West,India,Trading,Equities,TRA-584,Trading Equities Plan 2,1,8252.32,8252.32,INR,C77187,Mobile,,,0.99,16.3,0
ORD109718,2024-11-08,North,India,Trading,Crypto,TRA-850,Trading Crypto Plan 3,1,1176.54,1176.54,INR,C41651,Mobile,,,0.94,16.53,0
ORD109719,2025-07-10,Central,India,Payments,Card,PAY-477,Payments Card Plan 3,2,8196.87,16393.74,INR,C25623,Mobile,,,0.98,35.24,0
ORD109720,2025-05-15,East,India,Payments,Wallet,PAY-685,Payments Wallet Plan 2,2,8183.06,16366.12,INR,C45444,Mobile,,,0.97,44.8,0
ORD109721,2024-08-29,North,India,Payments,Card,PAY-902,Payments Card Plan 1,2,6885.08,13770.16,INR,C63447,Mobile,,,0.95,32.62,0
ORD109722,2025-04-15,Central,India,Wealth,ETF,WEA-177,Wealth ETF Plan 3,1,6527.23,6527.23,INR,C26786,Mobile,,,,27.76,0
ORD109723,2025-03-18,Central,India,Payments,Wallet,PAY-620,Payments Wallet Plan 3,6,1883.81,11302.86,INR,C67829,Web,,,0.99,41.37,0
ORD109724,2024-07-10,West,India,Lending,SME Loan,LEN-312,Lending SME Loan Plan 2,2,8623.48,17246.96,INR,C24431,Mobile,12.4,454994.0,,43.75,0
ORD109725,2025-07-15,Central,India,Payments,UPI,PAY-695,Payments UPI Plan 1,4,7357.43,29429.72,INR,C12706,Web,,,0.9,42.74,0
ORD109726,2024-08-19,West,India,Trading,Equities,TRA-358,Trading Equities Plan 2,2,7797.39,15594.78,INR,C66965,Mobile,,,0.95,11.61,0
ORD109727,2025-09-24,South,India,Trading,Derivatives,TRA-372,Trading Derivatives Plan 2,2,2134.09,4268.18,INR,C30558,Mobile,,,0.94,11.59,0
ORD109728,2024-12-12,North,India,Insurance,Life,INS-897,Insurance Life Plan 2,1,2755.47,2755.47,INR,C56331,Mobile,,,,29.48,0
ORD109729,2024-04-24,Central,India,Lending,SME Loan,LEN-958,Lending SME Loan Plan 3,2,9576.81,19153.62,INR,C52647,Mobile,16.44,622073.0,,25.73,0
ORD109730,2025-06-20,West,India,Insurance,Life,INS-305,Insurance Life Plan 1,1,3839.09,3839.09,INR,C76203,Web,,,,32.24,0
ORD109731,2025-08-22,West,India,Wealth,Mutual Funds,WEA-321,Wealth Mutual Funds Plan 1,3,5365.39,16096.170000000002,INR,C32392,Mobile,,,,45.44,0
ORD109732,2024-10-13,West,India,Lending,Personal Loan,LEN-161,Lending Personal Loan Plan 2,1,2686.5,2686.5,INR,C14829,Mobile,10.14,839472.0,,5.34,0
ORD109733,2025-01-23,East,India,Trading,Equities,TRA-251,Trading Equities Plan 4,2,9738.44,19476.88,INR,C55722,Mobile,,,0.91,9.03,0
ORD109734,2024-02-26,West,India,Lending,SME Loan,LEN-328,Lending SME Loan Plan 1,1,1405.83,1405.83,INR,C41073,Partner,17.42,762777.0,,48.56,1
ORD109735,2024-09-20,South,India,Lending,Personal Loan,LEN-176,Lending Personal Loan Plan 4,3,9723.12,29169.36,INR,C64278,Mobile,8.81,634140.0,,18.55,0
ORD109736,2025-03-02,East,India,Lending,Mortgage,LEN-868,Lending Mortgage Plan 1,3,7142.46,21427.38,INR,C31551,Mobile,16.86,895989.0,,27.72,0
ORD109737,2024-02-04,Central,India,Trading,Crypto,TRA-201,Trading Crypto Plan 3,3,9819.24,29457.72,INR,C74798,Partner,,,0.97,8.71,0
ORD109738,2025-07-13,East,India,Payments,Card,PAY-628,Payments Card Plan 3,1,6466.32,6466.32,INR,C74531,Web,,,0.91,27.92,0
ORD109739,2024-05-21,South,India,Trading,Equities,TRA-120,Trading Equities Plan 4,1,4081.0,4081.0,INR,C75257,Web,,,0.92,49.73,0
ORD109740,2025-09-20,North,India,Wealth,ETF,WEA-649,Wealth ETF Plan 1,2,8903.47,17806.94,INR,C98195,Mobile,,,,21.24,0
ORD109741,2024-01-12,Central,India,Lending,Personal Loan,LEN-243,Lending Personal Loan Plan 4,2,4440.64,8881.28,INR,C61255,Mobile,13.54,112055.0,,6.47,0
ORD109742,2024-03-02,Central,India,Payments,UPI,PAY-418,Payments UPI Plan 2,1,9542.89,9542.89,INR,C60814,Web,,,0.95,46.93,0
ORD109743,2024-06-01,West,India,Wealth,ETF,WEA-263,Wealth ETF Plan 1,2,6323.16,12646.32,INR,C28639,Mobile,,,,12.89,0
ORD109744,2025-02-15,South,India,Payments,Wallet,PAY-434,Payments Wallet Plan 4,1,9251.21,9251.21,INR,C13851,Partner,,,1.0,13.09,0
ORD109745,2025-09-03,Central,India,Lending,SME Loan,LEN-708,Lending SME Loan Plan 2,2,5853.39,11706.78,INR,C25457,Partner,15.76,187875.0,,8.04,0
ORD109746,2025-03-18,South,India,Payments,UPI,PAY-653,Payments UPI Plan 2,2,5966.21,11932.42,INR,C52258,Web,,,0.96,41.73,0
ORD109747,2025-05-23,North,India,Wealth,Robo-Advisor,WEA-614,Wealth Robo-Advisor Plan 4,1,5626.58,5626.58,INR,C24222,Mobile,,,,45.0,0
ORD109748,2025-03-21,North,India,Payments,UPI,PAY-355,Payments UPI Plan 3,2,3327.39,6654.78,INR,C54207,Mobile,,,0.93,46.9,0
ORD109749,2024-05-31,North,India,Insurance,Auto,INS-886,Insurance Auto Plan 2,1,4204.05,4204.05,INR,C60590,Mobile,,,,28.61,0
